1 2 19925.0
1 3 20194.0
1 4 18750.0
1 5 44547.0
1 6 4739.0
1 7 10029.0
1 8 11132.0
1 9 19405.0
1 10 6768.0
1 11 24705.0
1 12 7659.0
1 13 47681.0
1 14 16626.0
1 15 20255.0
1 16 6841.0
1 17 33022.0
1 18 10951.0
1 19 15990.0
1 20 2411.0
1 21 18308.0
1 22 7625.0
1 23 21739.0
1 24 20131.0
1 25 28623.0
1 26 41068.0
1 27 41111.0
1 28 32690.0
1 29 22799.0
1 30 12616.0
1 31 30595.0
1 32 24534.0
1 33 206.0
1 34 3522.0
1 35 21877.0
1 36 37577.0
1 37 899.0
1 38 835.0
1 39 1936.0
1 40 24031.0
1 41 867.0
1 42 245.0
1 43 1517.0
1 44 743.0
1 45 141.0
1 46 10046.0
1 47 1173.0
1 48 11532.0
1 49 9841.0
1 50 3456.0
1 51 196.0
1 52 8823.0
1 53 47.0
1 54 196.0
1 55 321.0
1 56 1084.0
1 57 2411.0
1 58 126.0
1 59 1301.0
1 60 653.0
1 61 13374.0
1 62 16118.0
1 63 2262.0
1 64 1471.0
1 65 452.0
1 66 1314.0
1 67 1459.0
1 68 3.0
1 69 14.0
1 70 602.0
2 3 33.0
2 4 1201.0
2 5 923.0
2 6 408.0
2 7 4575.0
2 8 10247.0
2 9 13548.0
2 10 10354.0
2 11 1618.0
2 12 2539.0
2 13 108.0
2 14 3619.0
2 15 47.0
2 16 14051.0
2 17 5052.0
2 18 133.0
2 19 229.0
2 20 3.0
2 21 57.0
2 22 639.0
2 23 1919.0
2 24 257.0
2 25 2172.0
2 26 1998.0
2 27 53.0
2 28 101.0
2 29 65.0
2 30 3529.0
2 31 27277.0
2 32 5411.0
2 34 2880.0
2 35 12622.0
2 36 363.0
2 37 34.0
2 40 146.0
2 41 11.0
2 42 2.0
2 43 7.0
2 44 20.0
2 46 254.0
2 47 7.0
2 48 8.0
2 49 70.0
2 50 5.0
2 51 1.0
2 52 109.0
2 57 33.0
2 59 2.0
2 61 91.0
2 62 6.0
2 63 4.0
2 64 1.0
2 65 5.0
2 66 40.0
2 67 33.0
2 70 34.0
3 4 7107.0
3 5 14436.0
3 6 4.0
3 7 61.0
3 8 38.0
3 9 169.0
3 10 34.0
3 11 1070.0
3 12 2.0
3 13 6959.0
